event_time,hostname,parser,message,source,file_name,prefetch_ctime,prefetch_mtime,prefetch_size,prefetch_hash,prefetch_version,prefetch_file,prefetch_count
2026-01-09T09:53:27Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F6.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5463001Z,2026-01-09T11:12:54.8835475Z,65262,0X337072F6,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F6.pf,6
2026-01-09T09:53:36Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 7,C:\Windows\Prefetch\FILECOAUTH.EXE-819E0C5F.pf,FILECOAUTH.EXE,2026-01-08T12:14:20.7661756Z,2026-01-09T20:29:46.4891056Z,79156,0X819E0C5F,Win11 (31),FILECOAUTH.EXE-819E0C5F.pf,7
2026-01-09T09:53:40Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F4.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:16.3012416Z,2026-01-09T11:12:54.761839Z,235280,0X337072F4,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F4.pf,5
2026-01-09T09:53:41Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F8.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5062605Z,2026-01-09T11:12:54.7976084Z,24408,0X337072F8,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F8.pf,6
2026-01-09T09:53:44Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072FF.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5582194Z,2026-01-09T11:12:54.8396779Z,80546,0X337072FF,Win11 (31),MSEDGEWEBVIEW2.EXE-337072FF.pf,6
2026-01-09T09:53:44Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F6.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5463001Z,2026-01-09T11:12:54.8835475Z,65262,0X337072F6,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F6.pf,6
2026-01-09T09:53:44Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707301.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5721501Z,2026-01-09T11:24:09.9434947Z,43020,0X33707301,Win11 (31),MSEDGEWEBVIEW2.EXE-33707301.pf,6
2026-01-09T09:54:11Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 6,C:\Windows\Prefetch\SVCHOST.EXE-C686F879.pf,SVCHOST.EXE,2025-11-07T13:53:09.3896411Z,2026-02-28T15:10:23.5665061Z,29048,0XC686F879,Win11 (31),SVCHOST.EXE-C686F879.pf,6
2026-01-09T09:54:12Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707302.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:25.6841608Z,2026-01-10T21:52:28.8841356Z,44790,0X33707302,Win11 (31),MSEDGEWEBVIEW2.EXE-33707302.pf,5
2026-01-09T09:54:16.3012416Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F4.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:16.3012416Z,2026-01-09T11:12:54.761839Z,235280,0X337072F4,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F4.pf,5
2026-01-09T09:54:16.8600056Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): BACKGROUNDTASKHOST.EXE Prefetch run count 11,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-1B8F3B21.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T09:54:16.8600056Z,2026-01-13T07:44:19.0570187Z,84296,0X1B8F3B21,Win11 (31),BACKGROUNDTASKHOST.EXE-1B8F3B21.pf,11
2026-01-09T09:54:17.757683Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): PHONEEXPERIENCEHOST.EXE Prefetch run count 9,C:\Windows\Prefetch\PHONEEXPERIENCEHOST.EXE-15CE6B70.pf,PHONEEXPERIENCEHOST.EXE,2026-01-09T09:54:17.757683Z,2026-01-13T07:11:19.0904133Z,270950,0X15CE6B70,Win11 (31),PHONEEXPERIENCEHOST.EXE-15CE6B70.pf,9
2026-01-09T09:54:25.6841608Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707302.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:25.6841608Z,2026-01-10T21:52:28.8841356Z,44790,0X33707302,Win11 (31),MSEDGEWEBVIEW2.EXE-33707302.pf,5
2026-01-09T09:55:16Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F4.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:16.3012416Z,2026-01-09T11:12:54.761839Z,235280,0X337072F4,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F4.pf,5
2026-01-09T09:55:17Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F8.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5062605Z,2026-01-09T11:12:54.7976084Z,24408,0X337072F8,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F8.pf,6
2026-01-09T09:55:19Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707301.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5721501Z,2026-01-09T11:24:09.9434947Z,43020,0X33707301,Win11 (31),MSEDGEWEBVIEW2.EXE-33707301.pf,6
2026-01-09T09:55:19Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072FF.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5582194Z,2026-01-09T11:12:54.8396779Z,80546,0X337072FF,Win11 (31),MSEDGEWEBVIEW2.EXE-337072FF.pf,6
2026-01-09T09:55:19Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F6.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5463001Z,2026-01-09T11:12:54.8835475Z,65262,0X337072F6,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F6.pf,6
2026-01-09T09:55:47Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707302.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:25.6841608Z,2026-01-10T21:52:28.8841356Z,44790,0X33707302,Win11 (31),MSEDGEWEBVIEW2.EXE-33707302.pf,5
2026-01-09T11:01:38Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MONOTIFICATIONUX.EXE Prefetch run count 31,C:\Windows\Prefetch\MONOTIFICATIONUX.EXE-5CC1D291.pf,MONOTIFICATIONUX.EXE,2025-11-08T15:29:12.3944104Z,2026-01-12T11:58:13.548221Z,48466,0X5CC1D291,Win11 (31),MONOTIFICATIONUX.EXE-5CC1D291.pf,31
2026-01-09T11:10:57Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F4.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:16.3012416Z,2026-01-09T11:12:54.761839Z,235280,0X337072F4,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F4.pf,5
2026-01-09T11:10:58Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F8.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5062605Z,2026-01-09T11:12:54.7976084Z,24408,0X337072F8,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F8.pf,6
2026-01-09T11:11:00Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F6.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5463001Z,2026-01-09T11:12:54.8835475Z,65262,0X337072F6,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F6.pf,6
2026-01-09T11:11:00Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072FF.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5582194Z,2026-01-09T11:12:54.8396779Z,80546,0X337072FF,Win11 (31),MSEDGEWEBVIEW2.EXE-337072FF.pf,6
2026-01-09T11:11:01Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707301.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5721501Z,2026-01-09T11:24:09.9434947Z,43020,0X33707301,Win11 (31),MSEDGEWEBVIEW2.EXE-33707301.pf,6
2026-01-09T11:11:13Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SEARCHHOST.EXE Prefetch run count 12,C:\Windows\Prefetch\SEARCHHOST.EXE-8D501C88.pf,SEARCHHOST.EXE,2026-01-09T09:52:41.2930599Z,2026-01-13T07:45:21.6106639Z,245894,0X8D501C88,Win11 (31),SEARCHHOST.EXE-8D501C88.pf,12
2026-01-09T11:11:15Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F4.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:16.3012416Z,2026-01-09T11:12:54.761839Z,235280,0X337072F4,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F4.pf,5
2026-01-09T11:11:16Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F8.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5062605Z,2026-01-09T11:12:54.7976084Z,24408,0X337072F8,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F8.pf,6
2026-01-09T11:11:17Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072FF.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5582194Z,2026-01-09T11:12:54.8396779Z,80546,0X337072FF,Win11 (31),MSEDGEWEBVIEW2.EXE-337072FF.pf,6
2026-01-09T11:11:17Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-337072F6.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5463001Z,2026-01-09T11:12:54.8835475Z,65262,0X337072F6,Win11 (31),MSEDGEWEBVIEW2.EXE-337072F6.pf,6
2026-01-09T11:11:18Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707301.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5721501Z,2026-01-09T11:24:09.9434947Z,43020,0X33707301,Win11 (31),MSEDGEWEBVIEW2.EXE-33707301.pf,6
2026-01-09T11:14:33Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 6,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707301.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:52:41.5721501Z,2026-01-09T11:24:09.9434947Z,43020,0X33707301,Win11 (31),MSEDGEWEBVIEW2.EXE-33707301.pf,6
2026-01-09T11:15:02Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707302.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:25.6841608Z,2026-01-10T21:52:28.8841356Z,44790,0X33707302,Win11 (31),MSEDGEWEBVIEW2.EXE-33707302.pf,5
2026-01-09T11:19:58Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: DLLHOST.EXE Prefetch run count 25,C:\Windows\Prefetch\DLLHOST.EXE-5C8817D4.pf,DLLHOST.EXE,2025-11-07T16:31:06.8204204Z,2026-03-11T21:22:20.6059133Z,23318,0X5C8817D4,Win11 (31),DLLHOST.EXE-5C8817D4.pf,25
2026-01-09T11:42:28Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: WIDGETS.EXE Prefetch run count 18,C:\Windows\Prefetch\WIDGETS.EXE-E6DFE7FF.pf,WIDGETS.EXE,2026-01-09T09:52:41.4027408Z,2026-01-12T11:56:21.2495353Z,25982,0XE6DFE7FF,Win11 (31),WIDGETS.EXE-E6DFE7FF.pf,18
2026-01-09T11:51:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 25,C:\Windows\Prefetch\SVCHOST.EXE-E75DDD99.pf,SVCHOST.EXE,2025-10-20T22:29:20.4568147Z,2026-03-11T23:21:52.6641824Z,48832,0XE75DDD99,Win11 (31),SVCHOST.EXE-E75DDD99.pf,25
2026-01-09T11:57:28Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: WIDGETS.EXE Prefetch run count 18,C:\Windows\Prefetch\WIDGETS.EXE-E6DFE7FF.pf,WIDGETS.EXE,2026-01-09T09:52:41.4027408Z,2026-01-12T11:56:21.2495353Z,25982,0XE6DFE7FF,Win11 (31),WIDGETS.EXE-E6DFE7FF.pf,18
2026-01-09T12:10:49Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: USEROOBEBROKER.EXE Prefetch run count 9,C:\Windows\Prefetch\USEROOBEBROKER.EXE-F817667C.pf,USEROOBEBROKER.EXE,2025-10-20T18:36:43.2642725Z,2026-03-11T21:22:15.7751266Z,34108,0XF817667C,Win11 (31),USEROOBEBROKER.EXE-F817667C.pf,9
2026-01-09T12:10:49Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 7,C:\Windows\Prefetch\FILECOAUTH.EXE-819E0C5F.pf,FILECOAUTH.EXE,2026-01-08T12:14:20.7661756Z,2026-01-09T20:29:46.4891056Z,79156,0X819E0C5F,Win11 (31),FILECOAUTH.EXE-819E0C5F.pf,7
2026-01-09T12:12:51Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 7,C:\Windows\Prefetch\FILECOAUTH.EXE-819E0C5F.pf,FILECOAUTH.EXE,2026-01-08T12:14:20.7661756Z,2026-01-09T20:29:46.4891056Z,79156,0X819E0C5F,Win11 (31),FILECOAUTH.EXE-819E0C5F.pf,7
2026-01-09T12:19:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: RUNTIMEBROKER.EXE Prefetch run count 5,C:\Windows\Prefetch\RUNTIMEBROKER.EXE-9D8007BB.pf,RUNTIMEBROKER.EXE,2026-01-09T12:19:14.933178Z,2026-01-13T07:15:23.6289695Z,43784,0X9D8007BB,Win11 (31),RUNTIMEBROKER.EXE-9D8007BB.pf,5
2026-01-09T12:19:14.933178Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): RUNTIMEBROKER.EXE Prefetch run count 5,C:\Windows\Prefetch\RUNTIMEBROKER.EXE-9D8007BB.pf,RUNTIMEBROKER.EXE,2026-01-09T12:19:14.933178Z,2026-01-13T07:15:23.6289695Z,43784,0X9D8007BB,Win11 (31),RUNTIMEBROKER.EXE-9D8007BB.pf,5
2026-01-09T13:00:23Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: BACKGROUNDTASKHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-B1940266.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T13:00:33.3762994Z,2026-01-13T02:45:34.4135984Z,36802,0XB1940266,Win11 (31),BACKGROUNDTASKHOST.EXE-B1940266.pf,5
2026-01-09T13:00:33.3762994Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): BACKGROUNDTASKHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-B1940266.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T13:00:33.3762994Z,2026-01-13T02:45:34.4135984Z,36802,0XB1940266,Win11 (31),BACKGROUNDTASKHOST.EXE-B1940266.pf,5
2026-01-09T13:15:33.4443393Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): BACKGROUNDTASKHOST.EXE Prefetch run count 37,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-09AB7D2E.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T13:15:33.4443393Z,2026-01-13T08:22:22.1526832Z,38956,0X9AB7D2E,Win11 (31),BACKGROUNDTASKHOST.EXE-09AB7D2E.pf,37
2026-01-09T15:13:23.6561699Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): STOREDESKTOPEXTENSION.EXE Prefetch run count 53,C:\Windows\Prefetch\STOREDESKTOPEXTENSION.EXE-B84CA873.pf,STOREDESKTOPEXTENSION.EXE,2026-01-09T15:13:23.6561699Z,2026-01-13T07:15:24.7324382Z,63290,0XB84CA873,Win11 (31),STOREDESKTOPEXTENSION.EXE-B84CA873.pf,53
2026-01-09T15:53:41Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 7,C:\Windows\Prefetch\SVCHOST.EXE-97AECDBC.pf,SVCHOST.EXE,2026-01-08T12:12:24.7440725Z,2026-03-11T21:22:32.0804014Z,20618,0X97AECDBC,Win11 (31),SVCHOST.EXE-97AECDBC.pf,7
2026-01-09T16:57:52Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: BACKGROUNDTASKHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-B1940266.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T13:00:33.3762994Z,2026-01-13T02:45:34.4135984Z,36802,0XB1940266,Win11 (31),BACKGROUNDTASKHOST.EXE-B1940266.pf,5
2026-01-09T20:29:38Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 7,C:\Windows\Prefetch\FILECOAUTH.EXE-819E0C5F.pf,FILECOAUTH.EXE,2026-01-08T12:14:20.7661756Z,2026-01-09T20:29:46.4891056Z,79156,0X819E0C5F,Win11 (31),FILECOAUTH.EXE-819E0C5F.pf,7
2026-01-09T20:29:58Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 6,C:\Windows\Prefetch\FILECOAUTH.EXE-3036C6D9.pf,FILECOAUTH.EXE,2026-01-09T20:30:11.0170877Z,2026-01-11T02:30:04.9072268Z,62464,0X3036C6D9,Win11 (31),FILECOAUTH.EXE-3036C6D9.pf,6
2026-01-09T20:30:11.0170877Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution (Btime): FILECOAUTH.EXE Prefetch run count 6,C:\Windows\Prefetch\FILECOAUTH.EXE-3036C6D9.pf,FILECOAUTH.EXE,2026-01-09T20:30:11.0170877Z,2026-01-11T02:30:04.9072268Z,62464,0X3036C6D9,Win11 (31),FILECOAUTH.EXE-3036C6D9.pf,6
2026-01-10T02:29:57Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 6,C:\Windows\Prefetch\FILECOAUTH.EXE-3036C6D9.pf,FILECOAUTH.EXE,2026-01-09T20:30:11.0170877Z,2026-01-11T02:30:04.9072268Z,62464,0X3036C6D9,Win11 (31),FILECOAUTH.EXE-3036C6D9.pf,6
2026-01-10T06:38:09Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: RUNDLL32.EXE Prefetch run count 20,C:\Windows\Prefetch\RUNDLL32.EXE-9DE38001.pf,RUNDLL32.EXE,2025-10-19T21:46:34.2741735Z,2026-03-11T19:41:10.8384756Z,36346,0X9DE38001,Win11 (31),RUNDLL32.EXE-9DE38001.pf,20
2026-01-10T08:29:58Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 6,C:\Windows\Prefetch\FILECOAUTH.EXE-3036C6D9.pf,FILECOAUTH.EXE,2026-01-09T20:30:11.0170877Z,2026-01-11T02:30:04.9072268Z,62464,0X3036C6D9,Win11 (31),FILECOAUTH.EXE-3036C6D9.pf,6
2026-01-10T10:45:23Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: BACKGROUNDTASKHOST.EXE Prefetch run count 11,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-1B8F3B21.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T09:54:16.8600056Z,2026-01-13T07:44:19.0570187Z,84296,0X1B8F3B21,Win11 (31),BACKGROUNDTASKHOST.EXE-1B8F3B21.pf,11
2026-01-10T10:45:24Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: PHONEEXPERIENCEHOST.EXE Prefetch run count 9,C:\Windows\Prefetch\PHONEEXPERIENCEHOST.EXE-15CE6B70.pf,PHONEEXPERIENCEHOST.EXE,2026-01-09T09:54:17.757683Z,2026-01-13T07:11:19.0904133Z,270950,0X15CE6B70,Win11 (31),PHONEEXPERIENCEHOST.EXE-15CE6B70.pf,9
2026-01-10T10:47:35Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: RUNTIMEBROKER.EXE Prefetch run count 5,C:\Windows\Prefetch\RUNTIMEBROKER.EXE-9D8007BB.pf,RUNTIMEBROKER.EXE,2026-01-09T12:19:14.933178Z,2026-01-13T07:15:23.6289695Z,43784,0X9D8007BB,Win11 (31),RUNTIMEBROKER.EXE-9D8007BB.pf,5
2026-01-10T11:39:19Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MONOTIFICATIONUX.EXE Prefetch run count 31,C:\Windows\Prefetch\MONOTIFICATIONUX.EXE-5CC1D291.pf,MONOTIFICATIONUX.EXE,2025-11-08T15:29:12.3944104Z,2026-01-12T11:58:13.548221Z,48466,0X5CC1D291,Win11 (31),MONOTIFICATIONUX.EXE-5CC1D291.pf,31
2026-01-10T11:51:04Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: SVCHOST.EXE Prefetch run count 25,C:\Windows\Prefetch\SVCHOST.EXE-E75DDD99.pf,SVCHOST.EXE,2025-10-20T22:29:20.4568147Z,2026-03-11T23:21:52.6641824Z,48832,0XE75DDD99,Win11 (31),SVCHOST.EXE-E75DDD99.pf,25
2026-01-10T11:54:49Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707302.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:25.6841608Z,2026-01-10T21:52:28.8841356Z,44790,0X33707302,Win11 (31),MSEDGEWEBVIEW2.EXE-33707302.pf,5
2026-01-10T12:30:23Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: BACKGROUNDTASKHOST.EXE Prefetch run count 11,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-1B8F3B21.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T09:54:16.8600056Z,2026-01-13T07:44:19.0570187Z,84296,0X1B8F3B21,Win11 (31),BACKGROUNDTASKHOST.EXE-1B8F3B21.pf,11
2026-01-10T14:29:58Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 6,C:\Windows\Prefetch\FILECOAUTH.EXE-3036C6D9.pf,FILECOAUTH.EXE,2026-01-09T20:30:11.0170877Z,2026-01-11T02:30:04.9072268Z,62464,0X3036C6D9,Win11 (31),FILECOAUTH.EXE-3036C6D9.pf,6
2026-01-10T19:58:25Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: BACKGROUNDTASKHOST.EXE Prefetch run count 5,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-B1940266.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T13:00:33.3762994Z,2026-01-13T02:45:34.4135984Z,36802,0XB1940266,Win11 (31),BACKGROUNDTASKHOST.EXE-B1940266.pf,5
2026-01-10T20:29:57Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: FILECOAUTH.EXE Prefetch run count 6,C:\Windows\Prefetch\FILECOAUTH.EXE-3036C6D9.pf,FILECOAUTH.EXE,2026-01-09T20:30:11.0170877Z,2026-01-11T02:30:04.9072268Z,62464,0X3036C6D9,Win11 (31),FILECOAUTH.EXE-3036C6D9.pf,6
2026-01-10T21:52:19Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: MSEDGEWEBVIEW2.EXE Prefetch run count 5,C:\Windows\Prefetch\MSEDGEWEBVIEW2.EXE-33707302.pf,MSEDGEWEBVIEW2.EXE,2026-01-09T09:54:25.6841608Z,2026-01-10T21:52:28.8841356Z,44790,0X33707302,Win11 (31),MSEDGEWEBVIEW2.EXE-33707302.pf,5
2026-01-10T22:45:23Z,CLIENT2.onid-secure.local,Prefetch,Evidence of Execution: BACKGROUNDTASKHOST.EXE Prefetch run count 11,C:\Windows\Prefetch\BACKGROUNDTASKHOST.EXE-1B8F3B21.pf,BACKGROUNDTASKHOST.EXE,2026-01-09T09:54:16.8600056Z,2026-01-13T07:44:19.0570187Z,84296,0X1B8F3B21,Win11 (31),BACKGROUNDTASKHOST.EXE-1B8F3B21.pf,11
